775	0
848	0
503	0
776	0
504	0
849	0
505	0
778	0
506	0
433	0
779	0
507	0
921	0
922	0
508	0
850	0
362	0
923	0
924	0
436	0
852	0
290	0
853	0
926	0
781	0
854	0
782	0
855	0
929	0
292	0
857	0
785	0
858	0
786	0
788	0
294	0
789	0
930	0
931	0
932	0
295	0
47	0
369	0
296	0
933	0
861	0
934	0
298	0
299	0
862	0
511	0
935	0
440	0
863	0
792	0
938	0
442	0
515	0
443	0
793	0
516	0
444	0
371	0
866	0
445	0
939	0
867	0
795	0
446	0
868	0
869	0
797	0
447	0
940	0
872	0
873	0
946	0
947	0
875	0
449	0
376	0
948	0
377	0
877	0
378	0
878	0
952	0
880	0
953	0
881	0
521	0
522	0
450	0
523	0
954	0
956	0
884	0
885	0
887	0
889	0
960	0
962	0
381	0
963	0
455	0
382	0
891	0
528	0
964	0
892	0
965	0
968	0
896	0
529	0
457	0
897	0
458	0
385	0
102	0
459	0
106	0
970	0
387	0
108	0
971	0
109	0
389	0
973	0
974	0
600	0
601	0
975	0
976	0
977	0
531	0
604	0
532	0
978	0
460	0
979	0
112	0
113	0
114	0
607	0
462	0
535	0
608	0
980	0
981	0
536	0
609	0
464	0
983	0
985	0
986	0
392	0
987	0
120	0
121	0
538	0
466	0
122	0
123	0
467	0
394	0
124	0
468	0
128	0
992	0
469	0
396	0
993	0
397	0
996	0
398	0
999	0
399	0
200	0
201	0
130	0
131	0
612	0
540	0
613	0
205	0
614	0
206	0
133	0
470	0
207	0
616	0
134	0
208	0
617	0
472	0
135	0
618	0
137	0
546	0
474	0
619	0
139	0
547	0
210	0
81	0
140	0
476	0
213	0
549	0
142	0
143	0
478	0
217	0
145	0
146	0
219	0
147	0
220	0
222	0
151	0
621	0
152	0
550	0
623	0
226	0
624	0
154	0
227	0
480	0
156	0
158	0
159	0
554	0
627	0
482	0
304	0
483	0
628	0
556	0
232	0
305	0
90	0
160	0
485	0
233	0
558	0
306	0
161	0
559	0
234	0
307	0
162	0
235	0
489	0
308	0
236	0
309	0
164	0
239	0
166	0
168	0
642	0
630	0
310	0
715	0
570	0
632	0
705	0
560	0
240	0
706	0
561	0
634	0
707	0
313	0
635	0
708	0
241	0
644	0
636	0
491	0
717	0
315	0
316	0
637	0
565	0
638	0
572	0
566	0
639	0
494	0
645	0
495	0
568	0
573	0
576	0
497	0
498	0
499	0
171	0
578	0
712	0
640	0
245	0
641	0
714	0

Condition 1 Downregulated Genes
-----------
839	0.122
892	0.122
746	0.122
935	0.122
315	0.122
400	0.122
198	0.122
635	0.122
716	0
571	0
644	0
717	0
572	0
645	0
573	0
718	0
646	0
719	0
574	0
647	0
575	0
648	0
576	0
649	0
577	0
578	0
579	0
720	0
721	0
722	0
723	0
650	0
724	0
651	0
725	0
652	0
726	0
653	0
580	0
654	0
581	0
727	0
582	0
728	0
655	0
729	0
656	0
583	0
657	0
584	0
658	0
585	0
659	0
586	0
587	0
588	0
589	0
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
800	0
801	0
802	0
730	0
803	0
731	0
804	0
732	0
805	0
660	0
733	0
806	0
661	0
734	0
807	0
662	0
735	0
590	0
663	0
808	0
591	0
736	0
809	0
664	0
737	0
592	0
665	0
738	0
593	0
666	0
739	0
594	0
667	0
595	0
668	0
596	0
669	0
597	0
598	0
599	0
810	0
811	0
812	0
740	0
813	0
741	0
814	0
742	0
815	0
670	0
743	0
816	0
671	0
744	0
672	0
817	0
745	0
818	0
673	0
819	0
674	0
747	0
675	0
748	0
676	0
749	0
677	0
678	0
679	0
820	0
821	0
822	0
750	0
823	0
751	0
824	0
752	0
825	0
680	0
753	0
681	0
826	0
754	0
827	0
682	0
755	0
828	0
683	0
756	0
829	0
684	0
757	0
685	0
758	0
686	0
759	0
687	0
688	0
689	0
900	0
901	0
902	0
830	0
903	0
831	0
904	0
832	0
905	0
760	0
833	0
906	0
761	0
834	0
762	0
907	0
690	0
835	0
908	0
763	0
836	0
909	0
691	0
764	0
837	0
692	0
765	0
838	0
693	0
766	0
694	0
767	0
695	0
768	0
696	0
769	0
697	0
698	0
699	0
910	0
911	0
912	0
840	0
913	0
841	0
914	0
842	0
915	0
770	0
843	0
771	0
916	0
844	0
917	0
772	0
845	0
918	0
773	0
846	0
919	0
774	0
847	0
775	0
848	0
776	0
849	0
777	0
778	0
779	0
920	0
921	0
922	0
850	0
923	0
851	0
924	0
852	0
780	0
925	0
853	0
926	0
781	0
854	0
927	0
782	0
855	0
928	0
783	0
856	0
929	0
784	0
857	0
785	0
858	0
786	0
859	0
787	0
788	0
789	0
930	0
931	0
932	0
860	0
933	0
861	0
934	0
862	0
790	0
863	0
936	0
791	0
864	0
937	0
792	0
865	0
938	0
793	0
866	0
939	0
794	0
867	0
795	0
868	0
796	0
869	0
797	0
798	0
799	0
940	0
941	0
942	0
870	0
943	0
871	0
944	0
872	0
945	0
873	0
946	0
874	0
947	0
875	0
948	0
876	0
949	0
877	0
878	0
879	0
950	0
951	0
952	0
880	0
953	0
881	0
954	0
882	0
955	0
883	0
956	0
884	0
957	0
885	0
958	0
886	0
959	0
887	0
888	0
889	0
960	0
961	0
962	0
890	0
963	0
891	0
964	0
965	0
893	0
966	0
894	0
967	0
895	0
968	0
896	0
969	0
897	0
898	0
899	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
970	0
108	0
971	0
109	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
980	0
118	0
981	0
119	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
990	0
128	0
991	0
129	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
200	0
201	0
202	0
203	0
130	0
204	0
131	0
205	0
132	0
206	0
133	0
207	0
134	0
208	0
135	0
209	0
136	0
137	0
138	0
139	0
210	0
211	0
212	0
140	0
213	0
141	0
214	0
142	0
215	0
143	0
216	0
144	0
217	0
145	0
218	0
146	0
219	0
147	0
148	0
149	0
220	0
221	0
222	0
150	0
223	0
151	0
224	0
152	0
225	0
153	0
226	0
154	0
227	0
155	0
228	0
156	0
229	0
157	0
158	0
159	0
300	0
301	0
302	0
230	0
303	0
231	0
304	0
232	0
305	0
160	0
233	0
306	0
161	0
234	0
307	0
162	0
235	0
308	0
163	0
236	0
309	0
164	0
237	0
165	0
238	0
166	0
239	0
167	0
168	0
169	0
310	0
311	0
312	0
240	0
313	0
241	0
314	0
242	0
642	0
316	0
243	0
170	0
317	0
244	0
171	0
318	0
245	0
172	0
319	0
246	0
173	0
247	0
174	0
248	0
175	0
249	0
176	0
177	0
178	0
179	0
320	0
321	0
322	0
323	0
250	0
324	0
251	0
325	0
252	0
326	0
253	0
180	0
327	0
254	0
181	0
328	0
255	0
182	0
329	0
256	0
183	0
257	0
184	0
258	0
185	0
186	0
259	0
187	0
188	0
189	0
715	0
401	0
402	0
403	0
330	0
404	0
331	0
405	0
332	0
10	0
406	0
333	0
260	0
11	0
407	0
334	0
261	0
12	0
408	0
335	0
262	0
13	0
409	0
336	0
263	0
190	0
14	0
337	0
264	0
191	0
15	0
338	0
265	0
192	0
16	0
339	0
266	0
193	0
17	0
267	0
194	0
18	0
195	0
19	0
268	0
269	0
196	0
197	0
570	0
199	0
410	0
411	0
412	0
413	0
340	0
414	0
341	0
415	0
342	0
20	0
416	0
343	0
270	0
21	0
417	0
344	0
271	0
22	0
418	0
345	0
272	0
23	0
419	0
346	0
273	0
24	0
347	0
274	0
25	0
348	0
275	0
26	0
276	0
27	0
349	0
28	0
277	0
29	0
278	0
279	0
420	0
421	0
422	0
423	0
350	0
424	0
351	0
425	0
352	0
30	0
426	0
353	0
280	0
31	0
427	0
354	0
281	0
32	0
428	0
355	0
282	0
33	0
429	0
356	0
283	0
34	0
357	0
284	0
35	0
285	0
36	0
358	0
37	0
359	0
286	0
38	0
287	0
39	0
288	0
289	0
500	0
501	0
502	0
503	0
430	0
504	0
431	0
505	0
432	0
506	0
433	0
360	0
507	0
434	0
361	0
508	0
435	0
362	0
40	0
509	0
436	0
363	0
290	0
41	0
437	0
364	0
291	0
42	0
438	0
365	0
292	0
43	0
366	0
293	0
44	0
439	0
294	0
45	0
367	0
46	0
368	0
295	0
47	0
369	0
296	0
48	0
297	0
49	0
298	0
299	0
510	0
511	0
512	0
440	0
513	0
441	0
514	0
442	0
515	0
443	0
370	0
516	0
444	0
371	0
517	0
445	0
372	0
50	0
518	0
446	0
373	0
51	0
519	0
447	0
374	0
52	0
375	0
53	0
448	0
54	0
449	0
376	0
55	0
377	0
56	0
378	0
57	0
379	0
58	0
59	0
520	0
521	0
522	0
450	0
523	0
451	0
524	0
452	0
525	0
453	0
380	0
526	0
454	0
381	0
527	0
455	0
382	0
60	0
528	0
456	0
383	0
61	0
384	0
62	0
529	0
457	0
63	0
458	0
385	0
64	0
459	0
386	0
65	0
387	0
66	0
388	0
67	0
389	0
68	0
69	0
600	0
601	0
602	0
530	0
603	0
531	0
604	0
532	0
605	0
460	0
533	0
606	0
461	0
534	0
607	0
462	0
535	0
608	0
463	0
390	0
536	0
609	0
464	0
391	0
537	0
465	0
392	0
70	0
393	0
71	0
538	0
466	0
72	0
539	0
467	0
394	0
73	0
468	0
395	0
74	0
469	0
396	0
75	0
397	0
76	0
398	0
77	0
399	0
78	0
79	0
610	0
611	0
612	0
540	0
613	0
541	0
614	0
542	0
615	0
470	0
543	0
616	0
471	0
544	0
617	0
472	0
545	0
618	0
473	0
546	0
474	0
619	0
80	0
547	0
475	0
81	0
548	0
476	0
82	0
549	0
477	0
83	0
478	0
84	0
479	0
85	0
86	0
87	0
88	0
89	0
620	0
621	0
622	0
550	0
623	0
551	0
624	0
552	0
625	0
480	0
553	0
626	0
481	0
554	0
627	0
482	0
555	0
483	0
628	0
556	0
629	0
484	0
90	0
557	0
485	0
91	0
558	0
486	0
92	0
559	0
487	0
93	0
488	0
94	0
489	0
95	0
96	0
97	0
98	0
99	0
700	0
701	0
702	0
630	0
703	0
631	0
704	0
632	0
705	0
560	0
633	0
706	0
561	0
634	0
707	0
562	0
643	0
708	0
490	0
563	0
636	0
491	0
564	0
709	0
492	0
637	0
565	0
638	0
493	0
566	0
639	0
494	0
567	0
495	0
568	0
496	0
569	0
497	0
498	0
499	0
710	0
711	0
712	0
640	0
713	0
641	0
714	0
